id,question,heir,fardh,sahm,asalMasalah,notes,needsReview
481,زوج، أم، أب، أخوات لأب، أخ لأب,زوج,1/2,3,6,,False
481,زوج، أم، أب، أخوات لأب، أخ لأب,أم,1/3 الباقي,1,6,,False
481,زوج، أم، أب، أخوات لأب، أخ لأب,أب,عصبة,2,6,,False
481,زوج، أم، أب، أخوات لأب، أخ لأب,أخوات لأب,محجوب,0,6,,False
481,زوج، أم، أب، أخوات لأب، أخ لأب,أخ لأب,محجوب,0,6,,False
482,زوجة، أم، أب، أخوات لأب، أخ لأب,زوجة,1/4,1,4,,False
482,زوجة، أم، أب، أخوات لأب، أخ لأب,أم,1/3 الباقي,1,4,,False
482,زوجة، أم، أب، أخوات لأب، أخ لأب,أب,عصبة,2,4,,False
482,زوجة، أم، أب، أخوات لأب، أخ لأب,أخوات لأب,محجوب,0,4,,False
482,زوجة، أم، أب، أخوات لأب، أخ لأب,أخ لأب,محجوب,0,4,,False
483,زوج، أم، أخوات لأب، جد,زوج,1/2,3,6,,False
483,زوج، أم، أخوات لأب، جد,أم,1/3,2,6,,False
483,زوج، أم، أخوات لأب، جد,أخوات لأب,محجوب,0,6,,False
483,زوج، أم، أخوات لأب، جد,جد,عصبة,1,6,,False
484,زوج، أم، جد، أخوات لأب، أخ لأب,زوج,1/2,3,6,,False
484,زوج، أم، جد، أخوات لأب، أخ لأب,أم,1/6,1,6,,False
484,زوج، أم، جد، أخوات لأب، أخ لأب,جد,عصبة,2,6,,False
484,زوج، أم، جد، أخوات لأب، أخ لأب,أخوات لأب,محجوب,0,6,,False
484,زوج، أم، جد، أخوات لأب، أخ لأب,أخ لأب,محجوب,0,6,,False
485,زوجة، أم، أخوات لأب، جد,زوجة,1/4,3,12,,False
485,زوجة، أم، أخوات لأب، جد,أم,1/3,4,12,,False
485,زوجة، أم، أخوات لأب، جد,أخوات لأب,محجوب,0,12,,False
485,زوجة، أم، أخوات لأب، جد,جد,عصبة,5,12,,False
486,زوجة، أم، جد، أخوات لأب، أخ لأب,زوجة,1/4,3,12,,False
486,زوجة، أم، جد، أخوات لأب، أخ لأب,أم,1/6,2,12,,False
486,زوجة، أم، جد، أخوات لأب، أخ لأب,جد,عصبة,7,12,,False
486,زوجة، أم، جد، أخوات لأب، أخ لأب,أخوات لأب,محجوب,0,12,,False
486,زوجة، أم، جد، أخوات لأب، أخ لأب,أخ لأب,محجوب,0,12,,False
487,زوج، جدة، أب، أخوات لأب، أخ لأب,زوج,1/2,3,6,,False
487,زوج، جدة، أب، أخوات لأب، أخ لأب,جدة,1/6,1,6,,False
487,زوج، جدة، أب، أخوات لأب، أخ لأب,أب,عصبة,2,6,,False
487,زوج، جدة، أب، أخوات لأب، أخ لأب,أخوات لأب,محجوب,0,6,,False
487,زوج، جدة، أب، أخوات لأب، أخ لأب,أخ لأب,محجوب,0,6,,False
488,زوجة، جدة، أب، أخوات لأب، أخ لأب,زوجة,1/4,3,12,,False
488,زوجة، جدة، أب، أخوات لأب، أخ لأب,جدة,1/6,2,12,,False
488,زوجة، جدة، أب، أخوات لأب، أخ لأب,أب,عصبة,7,12,,False
488,زوجة، جدة، أب، أخوات لأب، أخ لأب,أخوات لأب,محجوب,0,12,,False
488,زوجة، جدة، أب، أخوات لأب، أخ لأب,أخ لأب,محجوب,0,12,,False
489,زوج، جدة، أخوات لأب، جد,زوج,1/2,3,6,,False
489,زوج، جدة، أخوات لأب، جد,جدة,1/6,1,6,,False
489,زوج، جدة، أخوات لأب، جد,أخوات لأب,محجوب,0,6,,False
489,زوج، جدة، أخوات لأب، جد,جد,عصبة,2,6,,False
490,زوج، جدة، جد، أخوات لأب، أخ لأب,زوج,1/2,3,6,,False
490,زوج، جدة، جد، أخوات لأب، أخ لأب,جدة,1/6,1,6,,False
490,زوج، جدة، جد، أخوات لأب، أخ لأب,جد,عصبة,2,6,,False
490,زوج، جدة، جد، أخوات لأب، أخ لأب,أخوات لأب,محجوب,0,6,,False
490,زوج، جدة، جد، أخوات لأب، أخ لأب,أخ لأب,محجوب,0,6,,False
491,زوجة، جدة، أخوات لأب، جد,زوجة,1/4,3,12,,False
491,زوجة، جدة، أخوات لأب، جد,جدة,1/6,2,12,,False
491,زوجة، جدة، أخوات لأب، جد,أخوات لأب,محجوب,0,12,,False
491,زوجة، جدة، أخوات لأب، جد,جد,عصبة,7,12,,False
492,زوجة، جدة، جد، أخوات لأب، أخ لأب,زوجة,1/4,3,12,,False
492,زوجة، جدة، جد، أخوات لأب، أخ لأب,جدة,1/6,2,12,,False
492,زوجة، جدة، جد، أخوات لأب، أخ لأب,جد,عصبة,7,12,,False
492,زوجة، جدة، جد، أخوات لأب، أخ لأب,أخوات لأب,محجوب,0,12,,False
492,زوجة، جدة، جد، أخوات لأب، أخ لأب,أخ لأب,محجوب,0,12,,False
493,بنت، أخوات لأب,بنت,1/2,1,2,,False
493,بنت، أخوات لأب,أخوات لأب,عصبة,1,2,,False
494,بنت، أخوات لأب، أخ لأب,بنت,1/2,3,6,,False
494,بنت، أخوات لأب، أخ لأب,أخوات لأب,عصبة,1,6,,False
494,بنت، أخوات لأب، أخ لأب,أخ لأب,عصبة,2,6,,False
495,زوج، بنت، أخوات لأب,زوج,1/4,1,4,,False
495,زوج، بنت، أخوات لأب,بنت,1/2,2,4,,False
495,زوج، بنت، أخوات لأب,أخوات لأب,عصبة,1,4,,False
496,زوجة، بنت، أخوات لأب,زوجة,1/8,1,8,,False
496,زوجة، بنت، أخوات لأب,بنت,1/2,4,8,,False
496,زوجة، بنت، أخوات لأب,أخوات لأب,عصبة,3,8,,False
497,زوج، بنت، أخوات لأب، أخ لأب,زوج,1/4,3,12,,False
497,زوج، بنت، أخوات لأب، أخ لأب,بنت,1/2,6,12,,False
497,زوج، بنت، أخوات لأب، أخ لأب,أخوات لأب,عصبة,1,12,,False
497,زوج، بنت، أخوات لأب، أخ لأب,أخ لأب,عصبة,2,12,,False
498,زوجة، بنت، أخوات لأب، أخ لأب,زوجة,1/8,1,8,,False
498,زوجة، بنت، أخوات لأب، أخ لأب,بنت,1/2,4,8,,False
498,زوجة، بنت، أخوات لأب، أخ لأب,أخوات لأب,عصبة,1,8,,False
498,زوجة، بنت، أخوات لأب، أخ لأب,أخ لأب,عصبة,2,8,,False
499,أخوات لأب، بنت، أم,أخوات لأب,عصبة,2,6,,False
499,أخوات لأب، بنت، أم,بنت,1/2,3,6,,False
499,أخوات لأب، بنت، أم,أم,1/6,1,6,,False
500,بنت، أخوات لأب، أم، أخ لأب,بنت,1/2,9,18,,False
500,بنت، أخوات لأب، أم، أخ لأب,أخوات لأب,عصبة,2,18,,False
500,بنت، أخوات لأب، أم، أخ لأب,أم,1/6,3,18,,False
500,بنت، أخوات لأب، أم، أخ لأب,أخ لأب,عصبة,4,18,,False
501,بنت، أخوات لأب، جد,بنت,1/2,1,2,,False
501,بنت، أخوات لأب، جد,أخوات لأب,محجوب,0,2,,False
501,بنت، أخوات لأب، جد,جد,1/6,1,2,,False
502,بنت، أخوات لأب، جد، أخ لأب,بنت,1/2,1,2,,False
502,بنت، أخوات لأب، جد، أخ لأب,أخوات لأب,محجوب,0,2,,False
502,بنت، أخوات لأب، جد، أخ لأب,جد,1/6,1,2,,False
502,بنت، أخوات لأب، جد، أخ لأب,أخ لأب,محجوب,0,2,,False
503,بنت، أخوات لأب، جدة,بنت,1/2,3,6,,False
503,بنت، أخوات لأب، جدة,أخوات لأب,عصبة,2,6,,False
503,بنت، أخوات لأب، جدة,جدة,1/6,1,6,,False
504,بنت، أخوات لأب، جدة، أخ لأب,بنت,1/2,9,18,,False
504,بنت، أخوات لأب، جدة، أخ لأب,أخوات لأب,عصبة,2,18,,False
504,بنت، أخوات لأب، جدة، أخ لأب,جدة,1/6,3,18,,False
504,بنت، أخوات لأب، جدة، أخ لأب,أخ لأب,عصبة,4,18,,False
505,زوج، أم، بنت، أخوات لأب,زوج,1/4,3,12,,False
505,زوج، أم، بنت، أخوات لأب,أم,1/6,2,12,,False
505,زوج، أم، بنت، أخوات لأب,بنت,1/2,6,12,,False
505,زوج، أم، بنت، أخوات لأب,أخوات لأب,عصبة,1,12,,False
506,زوج، أم، بنت، أخوات لأب، أخ لأب,زوج,1/4,9,36,,False
506,زوج، أم، بنت، أخوات لأب، أخ لأب,أم,1/6,6,36,,False
506,زوج، أم، بنت، أخوات لأب، أخ لأب,بنت,1/2,18,36,,False
506,زوج، أم، بنت، أخوات لأب، أخ لأب,أخوات لأب,عصبة,1,36,,False
506,زوج، أم، بنت، أخوات لأب، أخ لأب,أخ لأب,عصبة,2,36,,False
507,زوجة، أم، بنت، أخوات لأب,زوجة,1/8,3,24,,False
507,زوجة، أم، بنت، أخوات لأب,أم,1/6,4,24,,False
507,زوجة، أم، بنت، أخوات لأب,بنت,1/2,12,24,,False
507,زوجة، أم، بنت، أخوات لأب,أخوات لأب,عصبة,5,24,,False
508,زوجة، أم، بنت، أخوات لأب، أخ لأب,زوجة,1/8,9,72,,False
508,زوجة، أم، بنت، أخوات لأب، أخ لأب,أم,1/6,12,72,,False
508,زوجة، أم، بنت، أخوات لأب، أخ لأب,بنت,1/2,36,72,,False
508,زوجة، أم، بنت، أخوات لأب، أخ لأب,أخوات لأب,عصبة,5,72,,False
508,زوجة، أم، بنت، أخوات لأب، أخ لأب,أخ لأب,عصبة,10,72,,False
509,زوج، بنت، أخوات لأب، جد,زوج,1/4,1,4,,False
509,زوج، بنت، أخوات لأب، جد,بنت,1/2,2,4,,False
509,زوج، بنت، أخوات لأب، جد,أخوات لأب,محجوب,0,4,,False
509,زوج، بنت، أخوات لأب، جد,جد,1/6,1,4,,False
510,زوج، جد، بنت، أخوات لأب، أخ لأب,زوج,1/4,1,4,,False
510,زوج، جد، بنت، أخوات لأب، أخ لأب,جد,1/6,1,4,,False
510,زوج، جد، بنت، أخوات لأب، أخ لأب,بنت,1/2,2,4,,False
510,زوج، جد، بنت، أخوات لأب، أخ لأب,أخوات لأب,محجوب,0,4,,False
510,زوج، جد، بنت، أخوات لأب، أخ لأب,أخ لأب,محجوب,0,4,,False
511,زوجة، بنت، أخوات لأب، جد,زوجة,1/8,1,8,,False
511,زوجة، بنت، أخوات لأب، جد,بنت,1/2,4,8,,False
511,زوجة، بنت، أخوات لأب، جد,أخوات لأب,محجوب,0,8,,False
511,زوجة، بنت، أخوات لأب، جد,جد,1/6,3,8,,False
512,زوجة، جد، بنت، أخوات لأب، أخ لأب,زوجة,1/8,1,8,,False
512,زوجة، جد، بنت، أخوات لأب، أخ لأب,جد,1/6,3,8,,False
512,زوجة، جد، بنت، أخوات لأب، أخ لأب,بنت,1/2,4,8,,False
512,زوجة، جد، بنت، أخوات لأب، أخ لأب,أخوات لأب,محجوب,0,8,,False
512,زوجة، جد، بنت، أخوات لأب، أخ لأب,أخ لأب,محجوب,0,8,,False
513,زوج، جدة، بنت، أخوات لأب، عم,زوج,1/4,3,12,,False
513,زوج، جدة، بنت، أخوات لأب، عم,جدة,1/6,2,12,,False
513,زوج، جدة، بنت، أخوات لأب، عم,بنت,1/2,6,12,,False
513,زوج، جدة، بنت، أخوات لأب، عم,أخوات لأب,عصبة,1,12,,False
513,زوج، جدة، بنت، أخوات لأب، عم,عم,عصبة,0,12,,False
514,زوج، جدة، بنت، أخوات لأب، أخ لأب,زوج,1/4,9,36,,False
514,زوج، جدة، بنت، أخوات لأب، أخ لأب,جدة,1/6,6,36,,False
514,زوج، جدة، بنت، أخوات لأب، أخ لأب,بنت,1/2,18,36,,False
514,زوج، جدة، بنت، أخوات لأب، أخ لأب,أخوات لأب,عصبة,1,36,,False
514,زوج، جدة، بنت، أخوات لأب، أخ لأب,أخ لأب,عصبة,2,36,,False
515,زوجة، جدة، بنت، أخوات لأب,زوجة,1/8,3,24,,False
515,زوجة، جدة، بنت، أخوات لأب,جدة,1/6,4,24,,False
515,زوجة، جدة، بنت، أخوات لأب,بنت,1/2,12,24,,False
515,زوجة، جدة، بنت، أخوات لأب,أخوات لأب,عصبة,5,24,,False
516,زوجة، جدة، بنت، أخوات لأب، أخ لأب,زوجة,1/8,9,72,,False
516,زوجة، جدة، بنت، أخوات لأب، أخ لأب,جدة,1/6,12,72,,False
516,زوجة، جدة، بنت، أخوات لأب، أخ لأب,بنت,1/2,36,72,,False
516,زوجة، جدة، بنت، أخوات لأب، أخ لأب,أخوات لأب,عصبة,5,72,,False
516,زوجة، جدة، بنت، أخوات لأب، أخ لأب,أخ لأب,عصبة,10,72,,False
517,زوج، أم، بنت، أخوات لأب، جد,زوج,1/4,3,13,عالت المسألة,False
517,زوج، أم، بنت، أخوات لأب، جد,أم,1/6,2,13,عالت المسألة,False
517,زوج، أم، بنت، أخوات لأب، جد,بنت,1/2,6,13,عالت المسألة,False
517,زوج، أم، بنت، أخوات لأب، جد,أخوات لأب,محجوب,0,13,عالت المسألة,False
517,زوج، أم، بنت، أخوات لأب، جد,جد,1/6,2,13,عالت المسألة,False
518,زوج، أم، بنت، جد، أخوات لأب، أخ لأب,زوج,1/4,3,13,عالت المسألة,False
518,زوج، أم، بنت، جد، أخوات لأب، أخ لأب,أم,1/6,2,13,عالت المسألة,False
518,زوج، أم، بنت، جد، أخوات لأب، أخ لأب,بنت,1/2,6,13,عالت المسألة,False
518,زوج، أم، بنت، جد، أخوات لأب، أخ لأب,جد,1/6,2,13,عالت المسألة,False
518,زوج، أم، بنت، جد، أخوات لأب، أخ لأب,أخوات لأب,محجوب,0,13,عالت المسألة,False
518,زوج، أم، بنت، جد، أخوات لأب، أخ لأب,أخ لأب,محجوب,0,13,عالت المسألة,False
519,زوجة، أم، بنت، أخوات لأب، جد,زوجة,1/8,3,24,,False
519,زوجة، أم، بنت، أخوات لأب، جد,أم,1/6,4,24,,False
519,زوجة، أم، بنت، أخوات لأب، جد,بنت,1/2,12,24,,False
519,زوجة، أم، بنت، أخوات لأب، جد,أخوات لأب,محجوب,0,24,,False
519,زوجة، أم، بنت، أخوات لأب، جد,جد,1/6,5,24,,False
520,زوجة، أم، جد، بنت، أخوات لأب، أخ لأب,زوجة,1/8,3,24,,False
520,زوجة، أم، جد، بنت، أخوات لأب، أخ لأب,أم,1/6,4,24,,False
520,زوجة، أم، جد، بنت، أخوات لأب، أخ لأب,جد,1/6,5,24,,False
520,زوجة، أم، جد، بنت، أخوات لأب، أخ لأب,بنت,1/2,12,24,,False
520,زوجة، أم، جد، بنت، أخوات لأب، أخ لأب,أخوات لأب,محجوب,0,24,,False
520,زوجة، أم، جد، بنت، أخوات لأب، أخ لأب,أخ لأب,محجوب,0,24,,False
521,زوج، جدة، بنت، أخوات لأب، جد,زوج,1/4,3,13,عالت المسألة,False
521,زوج، جدة، بنت، أخوات لأب، جد,جدة,1/6,2,13,عالت المسألة,False
521,زوج، جدة، بنت، أخوات لأب، جد,بنت,1/2,6,13,عالت المسألة,False
521,زوج، جدة، بنت، أخوات لأب، جد,أخوات لأب,محجوب,0,13,عالت المسألة,False
521,زوج، جدة، بنت، أخوات لأب، جد,جد,1/6,2,13,عالت المسألة,False
522,زوج، جدة، جد، بنت، أخوات لأب، أخ لأب,زوج,1/4,3,13,عالت المسألة,False
522,زوج، جدة، جد، بنت، أخوات لأب، أخ لأب,جدة,1/6,2,13,عالت المسألة,False
522,زوج، جدة، جد، بنت، أخوات لأب، أخ لأب,جد,1/6,2,13,عالت المسألة,False
522,زوج، جدة، جد، بنت، أخوات لأب، أخ لأب,بنت,1/2,6,13,عالت المسألة,False
522,زوج، جدة، جد، بنت، أخوات لأب، أخ لأب,أخوات لأب,محجوب,0,13,عالت المسألة,False
522,زوج، جدة، جد، بنت، أخوات لأب، أخ لأب,أخ لأب,محجوب,0,13,عالت المسألة,False
523,زوجة، جدة، بنت، أخوات لأب، جد,زوجة,1/8,3,24,,False
523,زوجة، جدة، بنت، أخوات لأب، جد,جدة,1/6,4,24,,False
523,زوجة، جدة، بنت، أخوات لأب، جد,بنت,1/2,12,24,,False
523,زوجة، جدة، بنت، أخوات لأب، جد,أخوات لأب,محجوب,0,24,,False
523,زوجة، جدة، بنت، أخوات لأب، جد,جد,1/6,5,24,,False
524,زوجة، جدة، جد، بنت، أخوات لأب، أخ لأب,زوجة,1/8,3,24,,False
524,زوجة، جدة، جد، بنت، أخوات لأب، أخ لأب,جدة,1/6,4,24,,False
524,زوجة، جدة، جد، بنت، أخوات لأب، أخ لأب,جد,1/6,5,24,,False
524,زوجة، جدة، جد، بنت، أخوات لأب، أخ لأب,بنت,1/2,12,24,,False
524,زوجة، جدة، جد، بنت، أخوات لأب، أخ لأب,أخوات لأب,محجوب,0,24,,False
524,زوجة، جدة، جد، بنت، أخوات لأب، أخ لأب,أخ لأب,محجوب,0,24,,False
525,ولد الأم، عم,ولد الأم,1/6,1,6,,False
525,ولد الأم، عم,عم,عصبة,5,6,,False
526,زوج، ولد الأم، عم,زوج,1/2,3,6,,False
526,زوج، ولد الأم، عم,ولد الأم,1/6,1,6,,False
526,زوج، ولد الأم، عم,عم,عصبة,2,6,,False
527,زوجة، ولد الأم، عم,زوجة,1/4,3,12,,False
527,زوجة، ولد الأم، عم,ولد الأم,1/6,2,12,,False
527,زوجة، ولد الأم، عم,عم,عصبة,7,12,,False
528,ولد الأم، أم، عم,ولد الأم,1/6,1,6,,False
528,ولد الأم، أم، عم,أم,1/3,2,6,,False
528,ولد الأم، أم، عم,عم,عصبة,3,6,,False
529,ولد الأم، جد,ولد الأم,محجوب,0,1,,False
529,ولد الأم، جد,جد,عصبة,1,1,,False
530,ولد الأم، جدة، عم,ولد الأم,1/6,1,6,,False
530,ولد الأم، جدة، عم,جدة,1/6,1,6,,False
530,ولد الأم، جدة، عم,عم,عصبة,4,6,,False
531,زوج، أم، ولد الأم، عم,زوج,1/2,3,6,,False
531,زوج، أم، ولد الأم، عم,أم,1/3,2,6,,False
531,زوج، أم، ولد الأم، عم,ولد الأم,1/6,1,6,,False
531,زوج، أم، ولد الأم، عم,عم,عصبة,0,6,,False
532,زوجة، أم، ولد الأم، عم,زوجة,1/4,3,12,,False
532,زوجة، أم، ولد الأم، عم,أم,1/3,4,12,,False
532,زوجة، أم، ولد الأم، عم,ولد الأم,1/6,2,12,,False
532,زوجة، أم، ولد الأم، عم,عم,عصبة,3,12,,False
533,زوج، ولد الأم، جد,زوج,1/2,1,2,,False
533,زوج، ولد الأم، جد,ولد الأم,محجوب,0,2,,False
533,زوج، ولد الأم، جد,جد,عصبة,1,2,,False
534,زوجة، ولد الأم، جد,زوجة,1/4,1,4,,False
534,زوجة، ولد الأم، جد,ولد الأم,محجوب,0,4,,False
534,زوجة، ولد الأم، جد,جد,عصبة,3,4,,False
535,زوج، جدة، ولد الأم، عم,زوج,1/2,3,6,,False
535,زوج، جدة، ولد الأم، عم,جدة,1/6,1,6,,False
535,زوج، جدة، ولد الأم، عم,ولد الأم,1/6,1,6,,False
535,زوج، جدة، ولد الأم، عم,عم,عصبة,1,6,,False
536,زوجة، جدة، ولد الأم، عم,زوجة,1/4,3,12,,False
536,زوجة، جدة، ولد الأم، عم,جدة,1/6,2,12,,False
536,زوجة، جدة، ولد الأم، عم,ولد الأم,1/6,2,12,,False
536,زوجة، جدة، ولد الأم، عم,عم,عصبة,5,12,,False
537,زوج، أم، ولد الأم، جد,زوج,1/2,3,6,,False
537,زوج، أم، ولد الأم، جد,أم,1/3,2,6,,False
537,زوج، أم، ولد الأم، جد,ولد الأم,محجوب,0,6,,False
537,زوج، أم، ولد الأم، جد,جد,عصبة,1,6,,False
538,زوجة، أم، ولد الأم، جد,زوجة,1/4,3,12,,False
538,زوجة، أم، ولد الأم، جد,أم,1/3,4,12,,False
538,زوجة، أم، ولد الأم، جد,ولد الأم,محجوب,0,12,,False
538,زوجة، أم، ولد الأم، جد,جد,عصبة,5,12,,False
539,زوج، جدة، ولد الأم، جد,زوج,1/2,3,6,,False
539,زوج، جدة، ولد الأم، جد,جدة,1/6,1,6,,False
539,زوج، جدة، ولد الأم، جد,ولد الأم,محجوب,0,6,,False
539,زوج، جدة، ولد الأم، جد,جد,عصبة,2,6,,False
540,زوجة، جدة، ولد الأم، جد,زوجة,1/4,3,12,,False
540,زوجة، جدة، ولد الأم، جد,جدة,1/6,2,12,,False
540,زوجة، جدة، ولد الأم، جد,ولد الأم,محجوب,0,12,,False
540,زوجة، جدة، ولد الأم، جد,جد,عصبة,7,12,,False
541,أولاد الأم، عم,أولاد الأم,1/3,1,3,,False
541,أولاد الأم، عم,عم,عصبة,2,3,,False
542,زوج، أولاد الأم، عم,زوج,1/2,3,6,,False
542,زوج، أولاد الأم، عم,أولاد الأم,1/3,2,6,,False
542,زوج، أولاد الأم، عم,عم,عصبة,1,6,,False
543,زوجة، أولاد الأم، عم,زوجة,1/4,3,12,,False
543,زوجة، أولاد الأم، عم,أولاد الأم,1/3,4,12,,False
543,زوجة، أولاد الأم، عم,عم,عصبة,5,12,,False
544,أولاد الأم، أم، عم,أولاد الأم,1/3,2,6,,False
544,أولاد الأم، أم، عم,أم,1/6,1,6,,False
544,أولاد الأم، أم، عم,عم,عصبة,3,6,,False
545,أولاد الأم، جد,أولاد الأم,محجوب,0,1,,False
545,أولاد الأم، جد,جد,عصبة,1,1,,False
546,أولاد الأم، جدة، عم,أولاد الأم,1/3,2,6,,False
546,أولاد الأم، جدة، عم,جدة,1/6,1,6,,False
546,أولاد الأم، جدة، عم,عم,عصبة,3,6,,False
547,زوج، أم، أولاد الأم، عم,زوج,1/2,3,6,,False
547,زوج، أم، أولاد الأم، عم,أم,1/6,1,6,,False
547,زوج، أم، أولاد الأم، عم,أولاد الأم,1/3,2,6,,False
547,زوج، أم، أولاد الأم، عم,عم,عصبة,0,6,,False
548,زوجة، أم، أولاد الأم، عم,زوجة,1/4,3,12,,False
548,زوجة، أم، أولاد الأم، عم,أم,1/6,2,12,,False
548,زوجة، أم، أولاد الأم، عم,أولاد الأم,1/3,4,12,,False
548,زوجة، أم، أولاد الأم، عم,عم,عصبة,3,12,,False
549,زوج، أولاد الأم، جد,زوج,1/2,1,2,,False
549,زوج، أولاد الأم، جد,أولاد الأم,محجوب,0,2,,False
549,زوج، أولاد الأم، جد,جد,عصبة,1,2,,False
550,زوجة، أولاد الأم، جد,زوجة,1/4,1,4,,False
550,زوجة، أولاد الأم، جد,أولاد الأم,محجوب,0,4,,False
550,زوجة، أولاد الأم، جد,جد,عصبة,3,4,,False
551,زوج، جدة، أولاد الأم، عم,زوج,1/2,3,6,,False
551,زوج، جدة، أولاد الأم، عم,جدة,1/6,1,6,,False
551,زوج، جدة، أولاد الأم، عم,أولاد الأم,1/3,2,6,,False
551,زوج، جدة، أولاد الأم، عم,عم,عصبة,0,6,,False
552,زوجة، جدة، أولاد الأم، عم,زوجة,1/4,3,12,,False
552,زوجة، جدة، أولاد الأم، عم,جدة,1/6,2,12,,False
552,زوجة، جدة، أولاد الأم، عم,أولاد الأم,1/3,4,12,,False
552,زوجة، جدة، أولاد الأم، عم,عم,عصبة,3,12,,False
553,زوج، أم، أولاد الأم، جد,زوج,1/2,3,6,,False
553,زوج، أم، أولاد الأم، جد,أم,1/6,1,6,,False
553,زوج، أم، أولاد الأم، جد,أولاد الأم,محجوب,0,6,,False
553,زوج، أم، أولاد الأم، جد,جد,عصبة,2,6,,False
554,زوجة، أم، أولاد الأم، جد,زوجة,1/4,3,12,,False
554,زوجة، أم، أولاد الأم، جد,أم,1/6,2,12,,False
554,زوجة، أم، أولاد الأم، جد,أولاد الأم,محجوب,0,12,,False
554,زوجة، أم، أولاد الأم، جد,جد,عصبة,7,12,,False
555,زوج، جدة، أولاد الأم، أب,زوج,1/2,3,6,,False
555,زوج، جدة، أولاد الأم، أب,جدة,1/6,1,6,,False
555,زوج، جدة، أولاد الأم، أب,أولاد الأم,محجوب,0,6,,False
555,زوج، جدة، أولاد الأم، أب,أب,عصبة,2,6,,False
556,زوجة، جدة، أولاد الأم، أب,زوجة,1/4,3,12,,False
556,زوجة، جدة، أولاد الأم، أب,جدة,1/6,2,12,,False
556,زوجة، جدة، أولاد الأم، أب,أولاد الأم,محجوب,0,12,,False
556,زوجة، جدة، أولاد الأم، أب,أب,عصبة,7,12,,False
557,زوج، جدة، أولاد الأم، جد,زوج,1/2,3,6,,False
557,زوج، جدة، أولاد الأم، جد,جدة,1/6,1,6,,False
557,زوج، جدة، أولاد الأم، جد,أولاد الأم,محجوب,0,6,,False
557,زوج، جدة، أولاد الأم، جد,جد,عصبة,2,6,,False
558,زوجة، جدة، أولاد الأم، جد,زوجة,1/4,3,12,,False
558,زوجة، جدة، أولاد الأم، جد,جدة,1/6,2,12,,False
558,زوجة، جدة، أولاد الأم، جد,أولاد الأم,محجوب,0,12,,False
558,زوجة، جدة، أولاد الأم، جد,جد,عصبة,7,12,,False
559,بنت، أولاد الأم,بنت,1/2,1,1,وفيها رد,False
559,بنت، أولاد الأم,أولاد الأم,محجوب,0,1,وفيها رد,False
560,زوج، بنت، أولاد الأم,زوج,1/4,1,4,وفيها رد,False
560,زوج، بنت، أولاد الأم,بنت,1/2,3,4,وفيها رد,False
560,زوج، بنت، أولاد الأم,أولاد الأم,محجوب,0,4,وفيها رد,False
561,زوجة، بنت، أولاد الأم,زوجة,1/8,1,8,وفيها رد,False
561,زوجة، بنت، أولاد الأم,بنت,1/2,7,8,وفيها رد,False
561,زوجة، بنت، أولاد الأم,أولاد الأم,محجوب,0,8,وفيها رد,False
562,أولاد الأم، بنت، أم,أولاد الأم,محجوب,0,4,وفيها رد,False
562,أولاد الأم، بنت، أم,بنت,1/2,3,4,وفيها رد,False
562,أولاد الأم، بنت، أم,أم,1/6,1,4,وفيها رد,False
563,بنت، أولاد الأم، جد,بنت,1/2,1,2,,False
563,بنت، أولاد الأم، جد,أولاد الأم,محجوب,0,2,,False
563,بنت، أولاد الأم، جد,جد,1/6,1,2,,False
564,بنت، أولاد الأم، جدة,بنت,1/2,3,4,وفيها رد,False
564,بنت، أولاد الأم، جدة,أولاد الأم,محجوب,0,4,وفيها رد,False
564,بنت، أولاد الأم، جدة,جدة,1/6,1,4,وفيها رد,False
565,زوج، أم، بنت، أولاد الأم,زوج,1/4,4,16,وفيها رد,False
565,زوج، أم، بنت، أولاد الأم,أم,1/6,3,16,وفيها رد,False
565,زوج، أم، بنت، أولاد الأم,بنت,1/2,9,16,وفيها رد,False
565,زوج، أم، بنت، أولاد الأم,أولاد الأم,محجوب,0,16,وفيها رد,False
566,زوجة، أم، بنت، أولاد الأم,زوجة,1/8,4,32,وفيها رد,False
566,زوجة، أم، بنت، أولاد الأم,أم,1/6,7,32,وفيها رد,False
566,زوجة، أم، بنت، أولاد الأم,بنت,1/2,21,32,وفيها رد,False
566,زوجة، أم، بنت، أولاد الأم,أولاد الأم,محجوب,0,32,وفيها رد,False
567,زوج، بنت، أولاد الأم، جد,زوج,1/4,1,4,,False
567,زوج، بنت، أولاد الأم، جد,بنت,1/2,2,4,,False
567,زوج، بنت، أولاد الأم، جد,أولاد الأم,محجوب,0,4,,False
567,زوج، بنت، أولاد الأم، جد,جد,1/6,1,4,,False
568,زوجة، بنت، أولاد الأم، جد,زوجة,1/8,1,8,,False
568,زوجة، بنت، أولاد الأم، جد,بنت,1/2,4,8,,False
568,زوجة، بنت، أولاد الأم، جد,أولاد الأم,محجوب,0,8,,False
568,زوجة، بنت، أولاد الأم، جد,جد,1/6,3,8,,False
569,زوج، جدة، بنت، أولاد الأم، عم,زوج,1/4,3,12,,False
569,زوج، جدة، بنت، أولاد الأم، عم,جدة,1/6,2,12,,False
569,زوج، جدة، بنت، أولاد الأم، عم,بنت,1/2,6,12,,False
569,زوج، جدة، بنت، أولاد الأم، عم,أولاد الأم,محجوب,0,12,,False
